,title,title_label
1660,손보 업계 최초 카카오내비와 안전운전 할인 특약 출시,0
1661,손보 카카오내비와 안전운전 할인 특약 출시,0
1662,손보 카카오내비와 안전운전 특약 출시,1
1663,손보 맵 이어 카카오내비서도 안전운전 할인 특약 출시,0
1664,손보 카카오내비와 안전운전 할인 특약 선보여,0
1665,손보 업계 최초 카카오내비 통해 안전운전 할인 특약 선봬,1
1666,규모 더 커졌다 카카오 브런치북 출판 프로젝트,0
1667,카카오 제회 브런치북 출판 프로젝트 진행역대 최대 규모,0
1668,내 글이 종이책으로카카오 제회 브런치북 출판 프로젝트,0
1669,손보 카카오네비와 안전운전 할인 특약,0
1670,카카오 향후 연평균 영업익성장률 목표가 만원 ,0
1671,카카오 우리동네 단골시장 곳 모집,1
1672,카카오 전통시장 곳 모집디지털 전환마케팅 등 지원,0
1673,카카오모빌리티 혼란했던 매각 무산 이후 다음 스텝은 혼란의 모빌리티,1
1674,일템 매각 백지화 카카오모빌리티 해외 진출 속도낸다,0
1675,손보 업계 최초 카카오내비와 안전운전 할인 특약 출시,0
1676,손보 카카오내비와 안전운전 할인 특약 출시,0
1677,손보 카카오내비와 안전운전 특약 출시,1
1678,손보 맵 이어 카카오내비서도 안전운전 할인 특약 출시,0
1679,손보 카카오내비와 안전운전 할인 특약 선보여,0
1680,손보 업계 최초 카카오내비 통해 안전운전 할인 특약 선봬,1
1681,규모 더 커졌다 카카오 브런치북 출판 프로젝트,0
1682,카카오 제회 브런치북 출판 프로젝트 진행역대 최대 규모,0
1683,내 글이 종이책으로카카오 제회 브런치북 출판 프로젝트,0
1684,손보 카카오네비와 안전운전 할인 특약,0
1685,카카오 향후 연평균 영업익성장률 목표가 만원 ,0
1686,카카오 우리동네 단골시장 곳 모집,1
1687,카카오 전통시장 곳 모집디지털 전환마케팅 등 지원,0
1688,상반기 고액보수 위 카카오삼성 제쳐,0
1689,상반기 상장사 임직원 보수 현황보니 위는 조수용 카카오 전 대표이,0
1690,상반기 코스피  급락했는데카카오 임원 억원 받아,1
1691,조수용여민수 카카오 전 대표 스톡옵션으로 억대 벌었다,1
1692,개미 피눈물 나는데카카오 임원 억 챙겨갔다,0
1693,카카오 상생 프로젝트 우리동네 단골시장 전국으로 확대,0
1694,카톡으로 전통시장 홍보 카카오 우리동네 단골시장 전국 개,0
1695,카카오 전통시장 디지털 전환 전국 확대,0
1696,카카오 전통시장 디지털 전환 돕는다소상공인 상생 강화,1
1697,카카오 우리동네 단골시장 프로젝트 전국 개 전통시장으로 확대,0
1698,단독 잘될 줄 알았는데카카오 뷰 년만 개편 수순,0
1699,특징주 네이버카카오 하루 만에 시총 조원 증발,0
1700,손보 카카오내비와 안전운전 할인 특약 선보여,0
1701,손보 업계 최초 카카오내비 통해 안전운전 할인 특약 선봬,1
1702,카카오 향후 연평균 영업익성장률 목표가 만원 ,0
1703,카카오 우리동네 단골시장 곳 모집,1
1704,카카오 전통시장 곳 모집디지털 전환마케팅 등 지원,0
1705,상반기 고액보수 위 카카오삼성 제쳐,0
1706,상반기 상장사 임직원 보수 현황보니 위는 조수용 카카오 전 대표이,0
1707,상반기 코스피  급락했는데카카오 임원 억원 받아,1
1708,조수용여민수 카카오 전 대표 스톡옵션으로 억대 벌었다,1
1709,개미 피눈물 나는데카카오 임원 억 챙겨갔다,0
1710,카카오 상생 프로젝트 우리동네 단골시장 전국으로 확대,0
1711,카톡으로 전통시장 홍보 카카오 우리동네 단골시장 전국 개,0
1712,카카오 전통시장 디지털 전환 전국 확대,0
1713,카카오 전통시장 디지털 전환 돕는다소상공인 상생 강화,1
1714,카카오 우리동네 단골시장 프로젝트 전국 개 전통시장으로 확대,0
1715,단독 잘될 줄 알았는데카카오 뷰 년만 개편 수순,0
1716,특징주 네이버카카오 하루 만에 시총 조원 증발,0
1717,파월 연설 후폭풍에 국내 증시 대 하락카카오  넘게 ,1
1718,파월이 야속해네이버카카오 동반 급락 증시이슈,1
1719,특징주카카오 대 급락카카오그룹 일제히 약세,0
1720,파월 연설 후폭풍에 국내 증시 대 하락카카오  넘게 ,1
1721,상반기 상장사 임직원 보수 현황보니 위는 조수용 카카오 전 대표이사,0
1722,상반기 코스피  급락했는데카카오 임원 억원 받아,1
1723,조수용여민수 카카오 전 대표 스톡옵션으로 억대 벌었다,1
1724,개미 피눈물 나는데카카오 임원 억 챙겨갔다,0
1725,카카오 전통시장 디지털 전환 전국 확대,0
1726,카카오 전통시장 디지털 전환 돕는다소상공인 상생 강화,1
1727,카카오 우리동네 단골시장 프로젝트 전국 개 전통시장으로 확대,0
1728,파월이 야속해네이버카카오 동반 급락 증시이슈,1
1729,특징주카카오 대 급락카카오그룹 일제히 약세,0
1730,나스닥 이어  성장주도 급락 못 피해네이버카카오 약 ,0
1731,구글애플메타 누른 카카오 내년엔 글로벌 진출,1
1732,달라진 카카오 뉴스포털의 정치적 편향 논란 벗을까,0
1733,카톡 말고 프로젝트 나선 카카오바람 잠재울 수 있을까 홍키자의 ,1
1734,카카오픽코마 분기 연속 성장는 내년으로 미룰 듯,0
1735,카카오 우리동네 단골시장 프로젝트 전국 개 전통시장으로 확대,0
1736,구글애플메타 누른 카카오 내년엔 글로벌 진출,1
1737,달라진 카카오 뉴스포털의 정치적 편향 논란 벗을까,0
1738,카톡 말고 프로젝트 나선 카카오바람 잠재울 수 있을까 홍키자의 ,1
1739,카카오픽코마 분기 연속 성장는 내년으로 미룰 듯,0
1740,인사이드 스토리다음 모바일홈 변경에 묻어난 카카오 고민,1
1741,택시 호출처럼 골프 부킹 시장도 카카오가 먹어치우려나,0
1742,푸름웰니스 뮤즈 오나미와 마스크 카카오 쇼핑 라이브,1
1743,알티캐스트 카카오모빌리티로부터 전략적 투자유치 소식에 급등,0
1744,카카오엔터 창작자 동반성장 실행에 옮긴다내달부터 카카오 창작재,1
1745,카카오 모바일  뉴스 개편 이용자 선택권언론사 편집권 강화,0
1746,카카오 모바일 다음 뉴스 개편이용자 선택권언론사 편집권 강화,1
1747,이용자 선택권 강화카카오 모바일 다음 뉴스 개편,1
1748,단독 매각 무산 카카오모빌리티칼라일 투자금  회수,0
1749,카카오모빌리티 리포트 레드닷 어워드 수상,0
1750,카카오모빌리티 리포트 레드닷 디자인 어워드서 본상 수상,0
1751,왜 핀테크만 원가 공개하나네이버카카오토스 여곳 멘붕,0
1752,비욘드 코리아 순항하는데도 꿈쩍 않는 카카오 주가 빅테크 기업의 ,1
1753,카카오픽코마  상장 내년으로 미룰 듯기업가치 조 목표,1
1754,카카오픽코마  시점 올해 월내년으로 연기할 듯,0
1755,카카오픽코마 분기 거래액 억원 상회프랑스일본 집중 공략,0
1756,카카오픽코마 분기 거래액 억원분기 연속성장,0
1757,코스피 이틀째 하락 네이버카카오 거래일 연속 마감시황,0
1758,카카오네이버가 보험까지 하냐 설계사들 거리로 나온 이유는,0
1759,코스피 이틀째 하락 네이버카카오 거래일 연속 마감시황,0
1760,카카오픽코마 분기 거래액 억원분기 연속성장,0
1761,카카오네이버가 보험까지 하냐 설계사들 거리로 나온 이유는,0
1762,카카오 패션으로 북미일본 공략커머스로 글로벌 보폭 넓힌다,0
1763,카카오픽코마  시점 올해 월내년으로 연기할 듯,0
1764,계열사 개 줄였는데 개 새로 추가 카카오 구조조정 딜레마,0
1765,개미들 카카오 억 샀는데증권가선 아직 바닥 아냐,0
1766,억 줍줍 개미 어쩌나카카오 아직 바닥 아니다,0
1767,네이버카카오 거래일 연속 하락금리인상 우려에 얼어붙은 기술주,0
1768,마켓워치카카오컴퍼니케이나우  학습 데이터 셀,1
1769,신상품라운지카카오 썬더 거리측정기 출시,0
1770,억 줍줍 개미 어쩌나카카오 아직 바닥 아니다,0
1771,특징주네이버카카오 대 약세거래일 연속 하락,0
1772,마켓워치카카오롯데베이스 비행체 안전진단 위플로에 투자,0
1773,주가 만원 회복 약속했는데카카오 대표 승부수는,0
1774,초거대 로 의사도 못찾던 질병 찾겠다 카카오의 새 도전,0
1775,코스피 주간 외국인 순매도 위 카카오,0
1776,주간템 갤플립 네이비 흥행 카카오모빌리티 매각 중단,0
1777,마침내 카오 벗어날까하반기 들어  상승한 카카오,1
1778,카카오모빌리티 매각 작업 급브레이크향후 시나리오는,0
1779,  카카오 형제들 연속 악재에 주가는 ,1
1780,클레이튼 게임즈 카카오 코인 지갑 쓴다,0
1781,비대면 시대 아이디어 발굴 카카오 시간 사내 해커톤,0
1782,카카오 년만에 해커톤수상팀엔 최대 만원 카카오페이 포인트,0
1783,카카오 시간 사내 해커톤 진행임직원 명 머리 맞대고 난,0
1784,혁신 아이디어 끝장토론카카오 시간 사내해커톤,0
1785,아직 온라인에 이 부족하다머리 맞댄 카카오 직원,0
1786,카카오뱅크 카톡 송금하기 제한에 카카오페이카카오도 파란불,0
1787,공시줍줍카카오모빌리티 지분 매각 철회한 카카오,0
1788,카카오에 남는 모빌리티 상생수익 두 토끼 잡는다,1
1789,매각 막은 카카오택시대리 내편 만들 실행안 관건,0
1790,카카오에 남는 모빌리티 상생수익 엑셀 밟는다,1
1791,카카오모빌리티 매각 중단인가 불발인가,0
1792,카카오 마음 돌린 류긍선 플랫폼만 이득보는 사업 안하겠다,0
1793,카카오모빌리티 매각 중단파국 피했지만 과제 산적,0
1794,카카오 카카오모빌리티 매각 추진 중단,0
1795,카카오 카카오모빌리티 매각 안 한다 사회적 책임 다 할 것,1
1796,카카오 카카오모빌리티 상생안 존중지분매각 중단상보,0
1797,속보 카카오모빌리티 주주구성 변경 검토 중단,0
1798,유가증권시장 공시 카카오  에스디바이오센서  에너지 등,1
1799,네이처모빌리티카카오모빌리티 카카오 렌터카 서비스 협업,0
1800,카카오모빌리티 매각 백지화 진통 끝 상생 택했지만자력갱생 시험,0
1801,직원 반발카카오모빌리티 매각 결국 철회,0
1802,영상카카오 카카오모빌리티 일부 지분 매각 추진 중단,0
1803,카카오 카카오모빌리티 매각 철회,0
1804,카카오 모빌리티 주주구성 변경 검토 중단,0
1805,속보카카오 카카오모빌리티 지분 매각 추진 중단,0
1806,삼성전자신한지주카카오 외부감사는 누가될까감사인 자유 선임 대기,1
1807,카카오 모빌리티 매각 검토 철회 발표노조 반응은,0
1808,카카오 노조 모빌리티 매각 논의 중단 환영,0
1809,카카오 노조 모빌리티 매각 검토 철회 환영,0
1810,카카오 노조 카카오모빌리티 매각 철회 환영,0
1811,카카오모빌리티 매각 막을 상생안 류긍선 설득 먹힐까,0
1812,네이처모빌리티카카오모빌리티 카카오 렌터카 서비스 협업,0
1813,카카오모빌리티 매각 백지화 진통 끝 상생 택했지만자력갱생 시험,0
1814,직원 반발카카오모빌리티 매각 결국 철회,0
1815,영상카카오 카카오모빌리티 일부 지분 매각 추진 중단,0
1816,카카오 카카오모빌리티 매각 철회,0
1817,카카오 모빌리티 주주구성 변경 검토 중단,0
1818,속보카카오 카카오모빌리티 지분 매각 추진 중단,0
1819,삼성전자신한지주카카오 외부감사는 누가될까감사인 자유 선임 대기,1
1820,매각 막은 카카오택시대리 내편 만들 실행안 관건,0
1821,카카오에 남는 모빌리티 상생수익 엑셀 밟는다,1
1822,카카오모빌리티 매각 중단인가 불발인가,0
1823,카카오 마음 돌린 류긍선 플랫폼만 이득보는 사업 안하겠다,0
1824,카카오모빌리티 매각 중단파국 피했지만 과제 산적,0
1825,카카오 카카오모빌리티 매각 추진 중단,0
1826,카카오 카카오모빌리티 매각 안 한다 사회적 책임 다 할 것,1
1827,카카오 카카오모빌리티 상생안 존중지분매각 중단상보,0
1828,속보 카카오모빌리티 주주구성 변경 검토 중단,0
1829,카카오 모빌리티 매각 검토 철회 발표노조 반응은,0
1830,카카오 노조 모빌리티 매각 논의 중단 환영,0
1831,카카오 노조 모빌리티 매각 검토 철회 환영,0
1832,카카오 노조 카카오모빌리티 매각 철회 환영,0
1833,카카오모빌리티 매각 막을 상생안 류긍선 설득 먹힐까,0
1834,카카오 모빌리티 매각 없던 일로교통 문제 함께 해결할 것,0
